"","id","name","date","subject_line","sent","delivered","delivered_rate","unique_opens","open_rate","ORvsAvg","total_clicks","unique_clicks","unique_CTR","UCTRvsAvg","click_open_ratio","opt_outs","opt_out_rate","plaintext_rate","url","title","clicks","COR","url_chart","clicks_chart","COR_chart","url_question","clicks_question","COR_question","url_events","clicks_events","COR_events"
"1010","1370176817","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14659,0.9976,4054,0.277,-0.101,403,223,0.015,-0.238,0.055,11,0.08,"0.005","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",86,0.021,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",30,0.007,NA,NA,NA,"https://rmi.org/events/",18,0.004
"1011","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/three-federal-funding-pools-every-industrial-project-developer-should-know-about/","Three Federal Funding Pools Every Industrial Project Developer Should Know About",19,0.004,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",56,0.013,NA,NA,NA,"https://rmi.org/events/",30,0.007
"1012","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/improving-food-security-for-subsistence-farmers/","Improving Food Security for Subsistence Farmers",89,0.021,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",56,0.013,NA,NA,NA,"https://rmi.org/events/",30,0.007
"1013","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/jetps-101-helping-emerging-economies-go-from-coal-to-clean/","JETPs 101: Helping Emerging Economies Go from Coal to Clean",144,0.034,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",56,0.013,NA,NA,NA,"https://rmi.org/events/",30,0.007
"1014","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",151,0.036,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",56,0.013,NA,NA,NA,"https://rmi.org/events/",30,0.007
"1015","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/three-federal-funding-pools-every-industrial-project-developer-should-know-about/","Three Federal Funding Pools Every Industrial Project Developer Should Know About",15,0.004,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",29,0.007,NA,NA,NA,"https://rmi.org/events/",22,0.005
"1016","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/improving-food-security-for-subsistence-farmers/","Improving Food Security for Subsistence Farmers",33,0.008,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",29,0.007,NA,NA,NA,"https://rmi.org/events/",22,0.005
"1017","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/jetps-101-helping-emerging-economies-go-from-coal-to-clean/","JETPs 101: Helping Emerging Economies Go from Coal to Clean",68,0.016,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",29,0.007,NA,NA,NA,"https://rmi.org/events/",22,0.005
"1018","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",70,0.017,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",29,0.007,NA,NA,NA,"https://rmi.org/events/",22,0.005
"1019","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/three-federal-funding-pools-every-industrial-project-developer-should-know-about/","Three Federal Funding Pools Every Industrial Project Developer Should Know About",16,0.004,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",30,0.007,NA,NA,NA,"https://rmi.org/events/",18,0.004
"1020","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/improving-food-security-for-subsistence-farmers/","Improving Food Security for Subsistence Farmers",36,0.009,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",30,0.007,NA,NA,NA,"https://rmi.org/events/",18,0.004
"1021","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/jetps-101-helping-emerging-economies-go-from-coal-to-clean/","JETPs 101: Helping Emerging Economies Go from Coal to Clean",70,0.017,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",30,0.007,NA,NA,NA,"https://rmi.org/events/",18,0.004
"1022","1370176814","NL 2023-05-25 Spark",2023-05-25,"Recycling More Metal + Financing Ginormous Carbon Cuts",14695,14679,0.9989,4231,0.288,-0.09,408,222,0.015,-0.239,0.052,5,0.03,"0.005","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",86,0.02,"https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/",30,0.007,NA,NA,NA,"https://rmi.org/events/",18,0.004
"1023","1365704783","NL 2023-05-21 Upcoming Events",2023-05-21,"Register for Global Energy Transition in NYC",3860,3855,0.9987,1707,0.443,0.065,141,66,0.017,-0.219,0.039,1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","1365682514","NL 2023-05-21 Upcoming Events",2023-05-21,"Register for Global Energy Transition in NYC",1930,1928,0.999,911,0.472,0.094,129,40,0.021,-0.183,0.044,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","1365682511","NL 2023-05-21 Upcoming Events",2023-05-21,"Register for Global Energy Transition in NYC",1931,1928,0.9984,846,0.439,0.061,108,34,0.018,-0.214,0.04,1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",12,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1027","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",15,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1028","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",20,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1029","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",30,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1030","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",30,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1031","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",108,0.013,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1032","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",269,0.033,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1033","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.001","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",394,0.049,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.003
"1034","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",5,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1035","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",6,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1036","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",10,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1037","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",16,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1038","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",22,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1039","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",41,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1040","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",135,0.017,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1041","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.002","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",191,0.024,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.002
"1042","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",9,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1043","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",9,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1044","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",9,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1045","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",10,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1046","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",16,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1047","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",47,0.006,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1048","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",131,0.016,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1049","1364560025","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",29448,29386,0.9979,8079,0.275,-0.103,1213,758,0.026,-0.132,0.094,21,0.07,"0.007","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",189,0.023,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.004
"1050","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",12,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1051","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",15,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1052","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",20,0.005,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1053","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",30,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1054","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",30,0.008,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1055","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",108,0.027,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1056","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",269,0.068,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1057","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.001","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",394,0.099,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
"1058","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",5,0.001,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1059","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",6,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1060","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",10,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1061","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",16,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1062","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",22,0.006,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1063","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",41,0.01,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1064","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",135,0.034,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1065","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.002","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",191,0.048,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",14,0.004
"1066","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",9,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1067","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/insight/corporate-green-power-procurement-in-china/","Corporate Green Power Procurement in China: Progress, Analysis, and Outlook",9,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1068","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/closing-nigerias-power-and-green-skills-gaps-a-pathway-to-increased-energy-access/","Closing Nigeria's Power and Green Skills Gaps: A Pathway to Increased Energy Access",9,0.002,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1069","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/why-we-need-transparency-in-metals-recycling-to-reach-climate-goals/","Why We Need Transparency in Metals Recycling to Reach Climate Goals",10,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1070","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/insight/preventing-electric-truck-gridlock/","Preventing Electric Truck Gridlock",16,0.004,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1071","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/we-are-abaco-strong-the-bahamas-inspiring-resilience-at-scale/","“We are Abaco Strong” — The Bahamas Inspiring Resilience at Scale",47,0.012,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1072","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/nag-rao-is-changing-americas-landscape/","Nag Rao Is Changing America’s Landscape",131,0.033,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1073","1364462579","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14722,14698,0.9984,3971,0.27,-0.108,624,365,0.025,-0.142,0.092,5,0.03,"0.007","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",189,0.048,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",29,0.007
"1074","1364462576","NL 2023-05-18 Spark",2023-05-18,"New Power Plant Standards + Landscaping Revolution",14723,14692,0.9979,4049,0.276,-0.102,631,364,0.025,-0.142,0.09,10,0.07,"0.001","https://rmi.org/institutional-investors-can-make-the-climate-transition-bloom-in-latin-america/","Institutional Investors Can Make the Climate Transition Bloom in Latin America",12,0.003,NA,NA,NA,NA,NA,NA,"https://rmi.org/events/",24,0.006
